time,y,vy,ay
1.043000000000019606e-01,8.530639703036810295e-02,-2.277813098700291194e-01,9.543511754422245863e-02
1.044000000000019635e-01,8.528361864658998148e-02,-2.277863656924360714e-01,-5.055822406942590830e-02
1.045000000000019663e-01,8.526083907673596973e-02,-2.278050313877446331e-01,-1.866569530856793113e-01
1.046000000000019692e-01,8.523805708913483048e-02,-2.278347206349173593e-01,-2.968924717272901082e-01
1.047000000000019720e-01,8.521527169244923205e-02,-2.278732130771881637e-01,-3.849244227080333425e-01
1.048000000000019749e-01,8.519248210432832369e-02,-2.279185493408495689e-01,-4.533626366140320885e-01
1.049000000000019778e-01,8.516968772968576407e-02,-2.279689435103608164e-01,-5.039416951124247035e-01
1.050000000000019806e-01,8.514688813848997340e-02,-2.280228804054295066e-01,-5.393689506870111838e-01
1.051000000000019835e-01,8.512408303329545289e-02,-2.280792234849105538e-01,-5.634307948104433361e-01
1.052000000000019864e-01,8.510127221078044035e-02,-2.281372268152955241e-01,-5.800333038498407534e-01
1.053000000000019892e-01,8.507845552681309043e-02,-2.281964525315826886e-01,-5.922571628715330716e-01
1.054000000000019921e-01,8.505563435220310498e-02,-2.282270396682475888e-01,-3.058713666489408234e-01
1.055000000000019950e-01,8.503280677947168409e-02,-2.283244149600464068e-01,-9.737529179880706209e-01
1.056000000000019978e-01,8.500997079038132009e-02,-2.283953668472794574e-01,-7.095188723304491907e-01
1.057000000000020007e-01,8.498712856139151173e-02,-2.284492129489196222e-01,-5.384610164015306566e-01
1.058000000000020036e-01,8.496428140497551407e-02,-2.284939153709446835e-01,-4.470242202506445883e-01
1.059000000000020064e-01,8.494143005178868278e-02,-2.285331483655511642e-01,-3.923299460647516890e-01
1.060000000000020093e-01,8.491857495064569772e-02,-2.285688744940370665e-01,-3.572612848589857837e-01
1.061000000000020121e-01,8.489571394361747347e-02,-2.286512660703148014e-01,-8.239157627773483483e-01
1.062000000000020150e-01,8.487286233446383887e-02,-2.283809170024608814e-01,2.703490678539149705e+00
1.063000000000020179e-01,8.485003631169699134e-02,-2.281395383344884675e-01,2.413786679724172934e+00
1.064000000000020207e-01,8.482722351966481833e-02,-2.281163023088599306e-01,2.323602562853740172e-01
1.065000000000020236e-01,8.480441123342900844e-02,-2.281294224072615284e-01,-1.312009840159124030e-01
1.066000000000020265e-01,8.478159754706215967e-02,-2.281443049298498837e-01,-1.488252258836634812e-01
1.067000000000020293e-01,8.475878240943124364e-02,-2.281584476884052914e-01,-1.414275855539970095e-01
1.068000000000020322e-01,8.473596584883179295e-02,-2.281727643005772022e-01,-1.431661217191124158e-01
1.069000000000020351e-01,8.471314784386571595e-02,-2.281873350209540630e-01,-1.457072037684760124e-01
1.070000000000020379e-01,8.469032364967188364e-02,-2.282965488556778777e-01,-1.092138347238196694e+00
1.071000000000020408e-01,8.466749641414593464e-02,-2.282481616632747456e-01,4.838719240314486858e-01
1.072000000000020437e-01,8.464467124236407791e-02,-2.282552739737748471e-01,-7.112310500101244604e-02
1.073000000000020465e-01,8.462184414313840553e-02,-2.282867105396445273e-01,-3.143656586969191813e-01
1.074000000000020494e-01,8.459901329502406142e-02,-2.283302517471521298e-01,-4.354120750759655212e-01
1.075000000000020522e-01,8.457617765591980696e-02,-2.283825303379389271e-01,-5.227859078680078264e-01
1.076000000000020551e-01,8.455333645384656427e-02,-2.284415111268772725e-01,-5.898078893833205161e-01
1.077000000000020580e-01,8.453048911788135777e-02,-2.285052081773558119e-01,-6.369705047853017055e-01
1.078000000000020608e-01,8.450763526154103644e-02,-2.285719186290767202e-01,-6.671045172090884767e-01
1.079000000000020637e-01,8.448477464206954890e-02,-2.286404708006252451e-01,-6.855217154853135986e-01
1.080000000000020666e-01,8.446190710758376408e-02,-2.287102189151822007e-01,-6.974811455696235951e-01
1.081000000000020694e-01,8.443903255304170685e-02,-2.287808719258501711e-01,-7.065301066797970986e-01
1.082000000000020723e-01,8.441615089467911781e-02,-2.288522953258647630e-01,-7.142340001459914767e-01
1.083000000000020752e-01,8.439326206119054929e-02,-2.289243744454455831e-01,-7.207911958082516835e-01
1.084000000000020780e-01,8.437036599438342555e-02,-2.289969616969967370e-01,-7.258725155115435257e-01
1.085000000000020809e-01,8.434746265203173221e-02,-2.290698853368361154e-01,-7.292363983937868444e-01
1.086000000000020838e-01,8.432455200864213962e-02,-2.291429824549052197e-01,-7.309711806910826892e-01
1.087000000000020866e-01,8.430163405319111847e-02,-2.292161265654134861e-01,-7.314411050827548388e-01
1.088000000000020895e-01,8.427870878501726726e-02,-2.292892369116322493e-01,-7.311034621876238981e-01
1.089000000000020923e-01,8.425577866040848130e-02,-2.293132552640020361e-01,-2.401835236979155686e-01
1.090000000000020952e-01,8.423283968459284454e-02,-2.294662610486655485e-01,-1.530057846635222374e+00
1.091000000000020981e-01,8.420988599613865588e-02,-2.296075080351943354e-01,-1.412469865287808490e+00
1.092000000000021009e-01,8.418691937100089562e-02,-2.297249947198981568e-01,-1.174866847038085194e+00
1.093000000000021038e-01,8.416394178233985168e-02,-2.298267785010408293e-01,-1.017837811426630878e+00
1.094000000000021067e-01,8.414095446773503517e-02,-2.299195135954049674e-01,-9.273509436412971096e-01
1.095000000000021095e-01,8.411795813633363150e-02,-2.300071144326824579e-01,-8.760083727749989890e-01
1.096000000000021124e-01,8.409494871940599581e-02,-2.301812241201113274e-01,-1.741096874288788454e+00
1.097000000000021153e-01,8.407193018085686032e-02,-2.301895468625279606e-01,-8.322742416645920183e-02
1.098000000000021181e-01,8.404890846475113197e-02,-2.302447752521612490e-01,-5.522838963329219641e-01
1.099000000000021210e-01,8.402588009881664655e-02,-2.303225434375394953e-01,-7.776818537824546906e-01
1.100000000000021239e-01,8.400284353913269053e-02,-2.304086502415614579e-01,-8.610680402196431160e-01
1.101000000000021267e-01,8.397979817490279497e-02,-2.304986343562668294e-01,-8.998411470535904177e-01
1.102000000000021296e-01,8.395674379128846565e-02,-2.305890379303782156e-01,-9.040357411139695598e-01
1.103000000000021324e-01,8.393368031735910784e-02,-2.306804406568205845e-01,-9.140272644237747990e-01
1.104000000000021353e-01,8.391060513701560641e-02,-2.308231662131244033e-01,-1.427255563038180020e+00
1.105000000000021382e-01,8.388753178555981294e-02,-2.306438629028814968e-01,1.793033102429167691e+00
1.106000000000021410e-01,8.386447328748242169e-02,-2.305260986449314264e-01,1.177642579500723041e+00
1.107000000000021439e-01,8.384141724728297329e-02,-2.305947053440102756e-01,-6.860669907884443530e-01
1.108000000000021468e-01,8.381835334491979927e-02,-2.306833419195628565e-01,-8.863657555258257492e-01
1.109000000000021496e-01,8.379528070577808851e-02,-2.307694409147814651e-01,-8.609899521859607496e-01
1.110000000000021525e-01,8.377219957965265085e-02,-2.308530815940745273e-01,-8.364067929304950244e-01
1.111000000000021554e-01,8.374911018656698569e-02,-2.309347801192744853e-01,-8.169852519996121387e-01
1.112000000000021582e-01,8.372601273811275391e-02,-2.310141889652542746e-01,-7.940884597977790893e-01
1.113000000000021611e-01,8.370290747092377914e-02,-2.310911548141408867e-01,-7.696584888661539559e-01
1.114000000000021640e-01,8.367979460979681205e-02,-2.311660677252249108e-01,-7.491291108401053611e-01
1.115000000000021668e-01,8.365667671513773995e-02,-2.311918254561187991e-01,-2.575773089389712944e-01
1.116000000000021697e-01,8.363355163111085844e-02,-2.313098550814016163e-01,-1.180296252828097137e+00
1.117000000000021726e-01,8.361041595534629556e-02,-2.314036602098686890e-01,-9.380512846706121621e-01
1.118000000000021754e-01,8.358727192283241236e-02,-2.314769900676670322e-01,-7.332985779834949591e-01
1.119000000000021783e-01,8.356412106072123869e-02,-2.315402521557657911e-01,-6.326208809876493477e-01
1.120000000000021811e-01,8.354096410641285997e-02,-2.315988340116862942e-01,-5.858185592051400326e-01
1.121000000000021840e-01,8.351780140466583124e-02,-2.316552009288586900e-01,-5.636691717238805355e-01
1.122000000000021869e-01,8.349462893110799755e-02,-2.317942702277284439e-01,-1.390692988697478816e+00
1.123000000000021897e-01,8.347145242372236429e-02,-2.317358774848801151e-01,5.839274284832139950e-01
1.124000000000021926e-01,8.344827892954063964e-02,-2.317340061496022952e-01,1.871335277806220054e-02
1.125000000000021955e-01,8.342510385678478246e-02,-2.317674489675347338e-01,-3.344281793244770484e-01
1.126000000000021983e-01,8.340192463832560299e-02,-2.318169202161262654e-01,-4.947124859153493315e-01
1.127000000000022012e-01,8.337874040042894674e-02,-2.318678377170609040e-01,-5.091750093462646953e-01
1.128000000000022041e-01,8.335555504408101446e-02,-2.318392892416612783e-01,2.854847539963416003e-01
1.129000000000022069e-01,8.333237237437379763e-02,-2.318141049027274969e-01,2.518433893377762800e-01
1.130000000000022098e-01,8.330919140664995448e-02,-2.318052495741163566e-01,8.855328611141562167e-02
1.131000000000022127e-01,8.328601059786863714e-02,-2.318109260523156245e-01,-5.676478199272801117e-02
1.132000000000022155e-01,8.326282864979174525e-02,-2.318280354855191405e-01,-1.710943320352415475e-01
1.133000000000022184e-01,8.323964454353935394e-02,-2.318540895623130149e-01,-2.605407679386548270e-01
1.134000000000022212e-01,8.321645748727865555e-02,-2.318870356517622466e-01,-3.294608944923426153e-01
1.135000000000022241e-01,8.319326688107234191e-02,-2.319250884744252506e-01,-3.805282266301233673e-01
1.136000000000022270e-01,8.317007228867823176e-02,-2.319667594078724249e-01,-4.167093344716261138e-01
1.137000000000022298e-01,8.314687340441168084e-02,-2.320109259232136234e-01,-4.416651534120169531e-01
1.138000000000022327e-01,8.312367001640061370e-02,-2.320568342980980914e-01,-4.590837488446405934e-01
1.139000000000022356e-01,8.310046197341240670e-02,-2.321040254661060342e-01,-4.719116800793420885e-01
1.140000000000022384e-01,8.307724916084488487e-02,-2.321522258842678710e-01,-4.820041816184293948e-01
1.141000000000022413e-01,8.305403148705339800e-02,-2.322012499454189915e-01,-4.902406115111628271e-01
1.142000000000022442e-01,8.303081037361198513e-02,-2.322210188828602584e-01,-1.976893744125922947e-01
1.143000000000022470e-01,8.300758389169132778e-02,-2.323086195303997181e-01,-8.760064753945991933e-01
1.144000000000022499e-01,8.298435001715878667e-02,-2.323688711204997814e-01,-6.025159010006758686e-01
1.145000000000022528e-01,8.296111100035437336e-02,-2.324114649678165057e-01,-4.259384731673772073e-01
1.146000000000022556e-01,8.293786819947786271e-02,-2.324445525624539710e-01,-3.308759463746464569e-01
1.147000000000022585e-01,8.291462237704133598e-02,-2.324718961680372342e-01,-2.734360558326738855e-01
1.148000000000022613e-01,8.289137540993402054e-02,-2.324674459783201974e-01,4.450189717039766679e-02
1.149000000000022642e-01,8.286811856764686457e-02,-2.326693997648948964e-01,-2.019537865747020433e+00
1.150000000000022671e-01,8.284485971542238092e-02,-2.325076447246752775e-01,1.617550402196222370e+00
1.151000000000022699e-01,8.282161560931082522e-02,-2.323744775065008650e-01,1.331672181744021799e+00
1.152000000000022728e-01,8.279838285961452216e-02,-2.322805164194592931e-01,9.396108704155872182e-01
1.153000000000022757e-01,8.277515812859892463e-02,-2.322141038925422396e-01,6.641252691704296884e-01
1.154000000000022785e-01,8.275193901724635370e-02,-2.321681231589229899e-01,4.598073361924495117e-01
1.155000000000022814e-01,8.272871891657848642e-02,-2.322338901984933590e-01,-6.576703957036833526e-01
1.156000000000022843e-01,8.270549965887429023e-02,-2.321512638855209587e-01,8.262631297238988148e-01
1.157000000000022871e-01,8.268228545130262841e-02,-2.321328875477001730e-01,1.837633782077399414e-01
1.158000000000022900e-01,8.265907163239093192e-02,-2.321434906860976588e-01,-1.060313839749800757e-01
1.159000000000022929e-01,8.263585602874168323e-02,-2.321685822989484893e-01,-2.509161285084134385e-01
1.160000000000022957e-01,8.261263741021153406e-02,-2.322037883039965722e-01,-3.520600504808296116e-01
1.161000000000022986e-01,8.258941488493301564e-02,-2.322467172663753299e-01,-4.292896237876710486e-01
1.162000000000023014e-01,8.256618778376799417e-02,-2.322953060341883536e-01,-4.858876781302585712e-01
1.163000000000023043e-01,8.254295562835155253e-02,-2.323478022945346944e-01,-5.249626034633302352e-01
1.164000000000023072e-01,8.251971809269084690e-02,-2.324029109195735465e-01,-5.510862503883945385e-01
1.165000000000023100e-01,8.249647495724675428e-02,-2.324597979621411126e-01,-5.688704256755343636e-01
1.166000000000023129e-01,8.247322606857122873e-02,-2.325179755484856892e-01,-5.817758634457876887e-01
1.167000000000023158e-01,8.244997131208825492e-02,-2.325771541108678231e-01,-5.917856238214310727e-01
1.168000000000023186e-01,8.242671059806372380e-02,-2.326371263798373556e-01,-5.997226896954537256e-01
1.169000000000023215e-01,8.240344385640893665e-02,-2.326977067159030077e-01,-6.058033606566168849e-01
1.170000000000023244e-01,8.238017103522793372e-02,-2.327587169042711901e-01,-6.101018836818253854e-01
1.171000000000023272e-01,8.235689209950475265e-02,-2.328199975593841231e-01,-6.128065511293769863e-01
1.172000000000023301e-01,8.233360702853549651e-02,-2.328814218257357349e-01,-6.142426635160717074e-01
1.173000000000023330e-01,8.231031581240123851e-02,-2.329429008594794126e-01,-6.147903374366386897e-01
1.174000000000023358e-01,8.228701844839479695e-02,-2.330043792692675919e-01,-6.147840978817173951e-01
1.175000000000023387e-01,8.226371742910008888e-02,-2.330160066249265249e-01,-1.162735565893365935e-01
1.176000000000023415e-01,8.224040870285349858e-02,-2.331585183067891587e-01,-1.425116818626382287e+00
1.177000000000023444e-01,8.221708632000841732e-02,-2.332891385947742924e-01,-1.306202879851421583e+00
1.178000000000023473e-01,8.219375207076097534e-02,-2.333958463540956874e-01,-1.067077593213918485e+00
1.179000000000023501e-01,8.217040794028313000e-02,-2.334867632028591600e-01,-9.091684876347837507e-01
1.180000000000023530e-01,8.214705517446656280e-02,-2.335685531285063288e-01,-8.178992564715512614e-01
1.181000000000023559e-01,8.212368994641341957e-02,-2.337360079344184827e-01,-1.674548059121445664e+00
1.182000000000023587e-01,8.210031644952110741e-02,-2.337339299117485170e-01,2.078022669958839302e-02
1.183000000000023616e-01,8.207694082240901690e-02,-2.337786123300401031e-01,-4.468241829159529943e-01
1.184000000000023645e-01,8.205355960837090734e-02,-2.338456684322160473e-01,-6.705610217595292522e-01
1.185000000000023673e-01,8.203017127084234750e-02,-2.339210821390288741e-01,-7.541370681281804877e-01
1.186000000000023702e-01,8.200677518859743331e-02,-2.340005627592568749e-01,-7.948062022801335447e-01
1.187000000000023731e-01,8.198337104166290856e-02,-2.340823759312009866e-01,-8.181317194412146554e-01
1.188000000000023759e-01,8.195995874832255612e-02,-2.341634908758743472e-01,-8.111494467337159175e-01
1.189000000000023788e-01,8.193653833073531734e-02,-2.342448608688704470e-01,-8.136999299609581904e-01
1.190000000000023817e-01,8.191310978194130121e-02,-2.343261150115495128e-01,-8.125414267907120625e-01
1.191000000000023845e-01,8.188967312032448265e-02,-2.344071173248025164e-01,-8.100231325299873664e-01
1.192000000000023874e-01,8.186622836699303241e-02,-2.344879493043309504e-01,-8.083197952843855782e-01
1.193000000000023902e-01,8.184277577721134345e-02,-2.345638463294148490e-01,-7.589702508390664404e-01
1.194000000000023931e-01,8.181930909680557029e-02,-2.347697617860282637e-01,-2.059154566134126618e+00
1.195000000000023960e-01,8.179582269503722636e-02,-2.349582735808670997e-01,-1.885117948388243425e+00
1.196000000000023988e-01,8.177231616770942735e-02,-2.351722729751452301e-01,-2.139993942781385439e+00
1.197000000000024017e-01,8.174880527278484410e-02,-2.350456255165200292e-01,1.266474586252014367e+00
1.198000000000024046e-01,8.172530448536088898e-02,-2.349701229626967314e-01,7.550255382329490450e-01
1.199000000000024074e-01,8.170180884057227921e-02,-2.349427728095014045e-01,2.735015319533212752e-01
1.200000000000024103e-01,8.167831442194116442e-02,-2.349455998127123468e-01,-2.827003210932099025e-02
1.201000000000024132e-01,8.165482111440483526e-02,-2.349205509139829506e-01,2.504889872940617157e-01
1.202000000000024160e-01,8.163132482303078752e-02,-2.350052765669520538e-01,-8.472565296910051780e-01
1.203000000000024189e-01,8.160782078052360167e-02,-2.350755735768250143e-01,-7.029700987295671721e-01
1.204000000000024218e-01,8.158431043919246728e-02,-2.351312530459497563e-01,-5.567946912474125432e-01
1.205000000000024246e-01,8.156079487808705342e-02,-2.351799690622319028e-01,-4.871601628215322943e-01
1.206000000000024275e-01,8.153727460602998300e-02,-2.352254720790556419e-01,-4.550301682373918966e-01
1.207000000000024303e-01,8.151374970227374950e-02,-2.352726030456017414e-01,-4.713096654609315039e-01
1.208000000000024332e-01,8.149021452973947977e-02,-2.354308476397252159e-01,-1.582445941234664089e+00
1.209000000000024361e-01,8.146667469392397665e-02,-2.353658686702259362e-01,6.497896949927217669e-01
1.210000000000024389e-01,8.144313897513537348e-02,-2.353485071018149022e-01,1.736156841104712356e-01
1.211000000000024418e-01,8.141960329636455107e-02,-2.353650683145697975e-01,-1.656121275488495470e-01
1.212000000000024447e-01,8.139606512149843986e-02,-2.353984290077486552e-01,-3.336069317886410923e-01
1.213000000000024475e-01,8.137252346017329052e-02,-2.354347974951140621e-01,-3.636848736542033222e-01
1.214000000000024504e-01,8.134898202436575965e-02,-2.353939186556289753e-01,4.087883948508595489e-01
1.215000000000024533e-01,8.132544446592196441e-02,-2.353572502203516159e-01,3.666843527735402231e-01
1.216000000000024561e-01,8.130190973986789471e-02,-2.353372708610092234e-01,1.997935934239830069e-01
1.217000000000024590e-01,8.127837627562063683e-02,-2.353320140842811159e-01,5.256776728101001522e-02
1.218000000000024619e-01,8.125484275858452232e-02,-2.353383266378911431e-01,-6.312553610013509064e-02
1.219000000000024647e-01,8.123130815808690675e-02,-2.353536833144523888e-01,-1.535667656125470071e-01
1.220000000000024676e-01,8.120777167413126274e-02,-2.353759957983378726e-01,-2.231248388548642825e-01
1.221000000000024704e-01,8.118423270178559692e-02,-2.354034511150782105e-01,-2.745531674034148439e-01
1.222000000000024733e-01,8.116069080194834862e-02,-2.354345456297681771e-01,-3.109451468997404544e-01
1.223000000000024762e-01,8.113714566694081587e-02,-2.354681545209267868e-01,-3.360889115860284937e-01
1.224000000000024790e-01,8.111359708289811454e-02,-2.355035263331902995e-01,-3.537181226350783469e-01
1.225000000000024819e-01,8.109004489623718170e-02,-2.355402068855419195e-01,-3.668055235162386851e-01
1.226000000000024848e-01,8.106648898955361171e-02,-2.355779267859939852e-01,-3.771990045205627640e-01
1.227000000000024876e-01,8.104292926808451258e-02,-2.356165025958688874e-01,-3.857580987489330759e-01
1.228000000000024905e-01,8.101936716014444817e-02,-2.356256562053862524e-01,-9.153609517363099635e-02
1.229000000000024934e-01,8.099580068500601693e-02,-2.357038465631508539e-01,-7.819035776461075171e-01
1.230000000000024962e-01,8.097222778512543073e-02,-2.357541510486022562e-01,-5.030448545139825089e-01
1.231000000000024991e-01,8.094865074921744896e-02,-2.357865671109486416e-01,-3.241606234639333728e-01
1.232000000000025020e-01,8.092507095306328280e-02,-2.358093559724170341e-01,-2.278886146839160798e-01
1.233000000000025048e-01,8.090149060893843391e-02,-2.357975265246056440e-01,1.182944781140008450e-01
1.234000000000025077e-01,8.087790109352067935e-02,-2.359927818305018743e-01,-1.952553058962223753e+00
1.235000000000025105e-01,8.085431066463265315e-02,-2.358157959300306028e-01,1.769859004712654782e+00
1.236000000000025134e-01,8.083073647286148633e-02,-2.356680394932191280e-01,1.477564368114854698e+00
1.237000000000025163e-01,8.080717505558675240e-02,-2.355603060014635486e-01,1.077334917555708316e+00
1.238000000000025191e-01,8.078362299878852348e-02,-2.354808299630002932e-01,7.947603846324184929e-01
1.239000000000025220e-01,8.076007297207751789e-02,-2.355197042571478550e-01,-3.887429414756361501e-01
1.240000000000025249e-01,8.073652633453115568e-02,-2.354130466700939672e-01,1.066575870538853277e+00
1.241000000000025277e-01,8.071298690804119824e-02,-2.353754831290240657e-01,3.756354106989028274e-01
1.242000000000025306e-01,8.068944962619899186e-02,-2.353701537151902112e-01,5.329413833860626587e-02
1.243000000000025335e-01,8.066591204748363442e-02,-2.353814205919393110e-01,-1.126687674909453846e-01
1.244000000000025363e-01,8.064237277254947267e-02,-2.354040780914093411e-01,-2.265749947001932385e-01
1.245000000000025392e-01,8.061883080963645754e-02,-2.354351801690050261e-01,-3.110207759569141306e-01
1.246000000000025421e-01,8.059528543270112755e-02,-2.354723585377145323e-01,-3.717836870949311479e-01
1.247000000000025449e-01,8.057173612782951577e-02,-2.355137388946411114e-01,-4.138035692658654785e-01
1.248000000000025478e-01,8.054818254073348172e-02,-2.355580030259221691e-01,-4.426413128106352901e-01
1.249000000000025506e-01,8.052462442488989014e-02,-2.356043138457877550e-01,-4.631081986558864827e-01
1.250000000000025535e-01,8.050106160112560638e-02,-2.356521614400031439e-01,-4.784759421539599433e-01
1.251000000000025425e-01,8.047749393249541139e-02,-2.357012111638893959e-01,-4.904972388623847213e-01
1.252000000000025315e-01,8.045392131185885587e-02,-2.357512015672949546e-01,-4.999040340557175388e-01
1.253000000000025205e-01,8.043034365679307962e-02,-2.358018997482209667e-01,-5.069818092601802162e-01
1.254000000000025095e-01,8.040676090697138068e-02,-2.358530966858172484e-01,-5.119693759629428964e-01
1.255000000000024984e-01,8.038317302122682806e-02,-2.359046182051409979e-01,-5.152151932373618681e-01
1.256000000000024874e-01,8.035957997363750438e-02,-2.359563335813901208e-01,-5.171537624911248798e-01
1.257000000000024764e-01,8.033598174922838842e-02,-2.360081546009842046e-01,-5.182101959407566794e-01
1.258000000000024654e-01,8.031237834018364885e-02,-2.360600262936904670e-01,-5.187169270626614814e-01
1.259000000000024544e-01,8.028876974314765047e-02,-2.361119144263837677e-01,-5.188813269330346811e-01
1.260000000000024434e-01,8.026515848269481779e-02,-2.361132946301699731e-01,-1.380203786196578485e-02
1.261000000000024324e-01,8.024154068832986542e-02,-2.362425926687691247e-01,-1.292980385991638226e+00
1.262000000000024214e-01,8.021792775186858959e-02,-2.360161365568468617e-01,2.264561119222755270e+00
1.263000000000024103e-01,8.019433877387509291e-02,-2.357634233131936374e-01,2.527132436532352866e+00
1.264000000000023993e-01,8.017077326193557119e-02,-2.355468154772344391e-01,2.166078359592093605e+00
1.265000000000023883e-01,8.014722384873723682e-02,-2.354414484893428139e-01,1.053669878916116520e+00
1.266000000000023773e-01,8.012367529091278529e-02,-2.355297079996488130e-01,-8.825951030598675473e-01
1.267000000000023663e-01,8.010012419333278899e-02,-2.354922436003732411e-01,3.746439927557643212e-01
1.268000000000023553e-01,8.007657335717931202e-02,-2.355244794692705756e-01,-3.223586889732821814e-01
1.269000000000023443e-01,8.005301771503012254e-02,-2.355883635144219723e-01,-6.388404515139648465e-01
1.270000000000023332e-01,8.002945513867769367e-02,-2.356631635342286146e-01,-7.480001980663236738e-01
1.271000000000023222e-01,8.000588490862700630e-02,-2.357414374794329914e-01,-7.827394520436683489e-01
1.272000000000023112e-01,7.998230681157900146e-02,-2.358205034805976597e-01,-7.906600116466586670e-01
1.273000000000023002e-01,7.995872089155478535e-02,-2.358978970037552136e-01,-7.739352315755492207e-01
1.274000000000022892e-01,7.993512723811742327e-02,-2.359751717434605267e-01,-7.727473970532192649e-01
1.275000000000022782e-01,7.991152584809671500e-02,-2.360526286707351484e-01,-7.745692727461889193e-01
1.276000000000022672e-01,7.988791669509728854e-02,-2.361304313177988723e-01,-7.780264706372995720e-01
1.277000000000022562e-01,7.986429974323813741e-02,-2.362086058651098330e-01,-7.817454731095722087e-01
1.278000000000022451e-01,7.984067496053592894e-02,-2.362870481789552946e-01,-7.844231384544976260e-01
1.279000000000022341e-01,7.981704232844683000e-02,-2.363655936030550908e-01,-7.854542409978537698e-01
1.280000000000022231e-01,7.979340208201762819e-02,-2.364393349810437750e-01,-7.374137798867110849e-01
1.281000000000022121e-01,7.976974791173484236e-02,-2.366440706745823463e-01,-2.047356935385807652e+00
1.282000000000022011e-01,7.974607416162354800e-02,-2.368309315513682511e-01,-1.868608767859173181e+00
1.283000000000021901e-01,7.972238310811806394e-02,-2.369901385581803521e-01,-1.592070068121100190e+00
1.284000000000021791e-01,7.969867711610187366e-02,-2.371297017654963590e-01,-1.395632073160094855e+00
1.285000000000021680e-01,7.967495783359808403e-02,-2.372559483102521516e-01,-1.262465447558030363e+00
1.286000000000021570e-01,7.965122616918915432e-02,-2.373773398683094726e-01,-1.213915580573276642e+00
1.287000000000021460e-01,7.962749416203666886e-02,-2.372628031812726579e-01,1.145366870368040635e+00
1.288000000000021350e-01,7.960377176326891013e-02,-2.371851721738093000e-01,7.763100746336113467e-01
1.289000000000021240e-01,7.958005539949010443e-02,-2.371421034022561936e-01,4.306877155311709116e-01
1.290000000000021130e-01,7.955634216534610004e-02,-2.371225794776945228e-01,1.952392456166449908e-01
1.291000000000021020e-01,7.953262845409565795e-02,-2.371516455310338778e-01,-2.906605333935866620e-01
1.292000000000020909e-01,7.950890657947314033e-02,-2.372858469193677988e-01,-1.342013883339299829e+00
1.293000000000020799e-01,7.948518230131192130e-02,-2.371997163050660606e-01,8.613061430172538335e-01
1.294000000000020689e-01,7.946146406325289846e-02,-2.371650448754140661e-01,3.467142965199544458e-01
1.295000000000020579e-01,7.943774745822868022e-02,-2.371670556088889825e-01,-2.010733474908866017e-02
1.296000000000020469e-01,7.941402971082768547e-02,-2.371878924110319975e-01,-2.083680214300152600e-01
1.297000000000020359e-01,7.939030934841291576e-02,-2.372193558844126193e-01,-3.146347338062719379e-01
1.298000000000020249e-01,7.936658551422022534e-02,-2.372573279693297454e-01,-3.797208491711911993e-01
1.299000000000020139e-01,7.934285795516522743e-02,-2.372938531307450805e-01,-3.652516141534104532e-01
1.300000000000020028e-01,7.931913051821933014e-02,-2.372548857872122663e-01,3.896734353281494645e-01
1.301000000000019918e-01,7.929540684740973844e-02,-2.372185304047045029e-01,3.635538250777624603e-01
1.302000000000019808e-01,7.927168605877174534e-02,-2.371972423552472786e-01,2.128804945721208264e-01
1.303000000000019698e-01,7.924796670790268394e-02,-2.371897750259207571e-01,7.467329326531674250e-02
1.304000000000019588e-01,7.922424754258826363e-02,-2.371935312623953962e-01,-3.756236474643358247e-02
1.305000000000019478e-01,7.920052755540316070e-02,-2.372062124395745430e-01,-1.268117717915711318e-01
1.306000000000019368e-01,7.917680595783738173e-02,-2.372257388759177466e-01,-1.952643634321235000e-01
1.307000000000019257e-01,7.915308215895813793e-02,-2.372502387088829823e-01,-2.449983296523685905e-01
1.308000000000019147e-01,7.912935573820154000e-02,-2.372781764231622348e-01,-2.793771427923896766e-01
1.309000000000019037e-01,7.910562640700298520e-02,-2.373084475478197397e-01,-3.027112465749696724e-01
1.310000000000018927e-01,7.908189396665672721e-02,-2.373403593772281106e-01,-3.191182940837182236e-01
1.311000000000018817e-01,7.905815827262169249e-02,-2.373735213234989538e-01,-3.316194627085375379e-01
1.312000000000018707e-01,7.903441921105933132e-02,-2.374077099238296462e-01,-3.418860033069450743e-01
1.313000000000018597e-01,7.901067819353153887e-02,-2.374126406321223626e-01,-4.930708292704603229e-02
1.314000000000018487e-01,7.898693319951492764e-02,-2.374872397000613311e-01,-7.459906793897103094e-01
1.315000000000018376e-01,7.896318214869126051e-02,-2.375337767733093908e-01,-4.653707324805165246e-01
1.316000000000018266e-01,7.893942733790650090e-02,-2.375624389218048416e-01,-2.866214849545025700e-01
1.317000000000018156e-01,7.891567161469614788e-02,-2.375520252852043601e-01,1.041363660048366252e-01
1.318000000000018046e-01,7.889190922355665547e-02,-2.376957975045811688e-01,-1.437722193768105061e+00
1.319000000000017936e-01,7.886813033886873325e-02,-2.378818962537916359e-01,-1.860987492104552832e+00
1.320000000000017826e-01,7.884435177891585544e-02,-2.376893028038511435e-01,1.925934499404804434e+00
1.321000000000017716e-01,7.882059072260276522e-02,-2.375318234580636179e-01,1.574793457875273806e+00
1.322000000000017605e-01,7.879684320169338951e-02,-2.374185947295061327e-01,1.132287285574841595e+00
